"place_ID","date","update","cases","new_cases","last_update"
"Pico Union",2020-07-11,115,1084,20,NA
"South Park",2020-07-11,115,1058,24,NA
"Melrose",2020-07-11,115,1041,12,NA
"Vermont Vista",2020-07-11,115,961,17,NA
"Bell Gardens",2020-07-11,115,927,26,NA
"Hawthorne",2020-07-11,115,920,23,NA
"Canoga Park",2020-07-11,115,911,5,NA
"Watts",2020-07-11,115,900,28,NA
"North Hills",2020-07-11,115,899,7,NA
"Carson",2020-07-11,115,840,31,NA
"Bell",2020-07-11,115,790,15,NA
"Century Palms Cove",2020-07-11,115,778,18,NA
"Wilmington",2020-07-11,115,772,25,NA
"Harvard Park",2020-07-11,115,760,16,NA
"South Whittier",2020-07-11,115,748,29,NA
"Willowbrook",2020-07-11,115,737,20,NA
"Torrance",2020-07-11,115,726,16,NA
"Maywood",2020-07-11,115,722,11,NA
"Northridge",2020-07-11,115,700,11,NA
"Burbank",2020-07-11,115,699,21,NA
"Athens Westmont",2020-07-11,115,690,27,NA
"Sun Valley",2020-07-11,115,671,12,NA
"Temple Beaudry",2020-07-11,115,663,12,NA
"La Puente",2020-07-11,115,645,22,NA
"Azusa",2020-07-11,115,637,31,NA
"Gardena",2020-07-11,115,624,16,NA
"Exposition Park",2020-07-11,115,613,8,NA
"Covina",2020-07-11,115,610,17,NA
"Arleta",2020-07-11,115,609,19,NA
"Lincoln Heights",2020-07-11,115,606,19,NA
"Lakewood",2020-07-11,115,602,19,NA
"Granada Hills",2020-07-11,115,600,8,NA
"Alhambra",2020-07-11,115,590,18,NA
"Winnetka",2020-07-11,115,587,13,NA
"Hollywood",2020-07-11,115,583,13,NA
"Koreatown",2020-07-11,115,576,9,NA
"Cudahy",2020-07-11,115,566,15,NA
"Wilshire Center",2020-07-11,115,566,12,NA
"El Sereno",2020-07-11,115,550,16,NA
"Highland Park",2020-07-11,115,545,8,NA
"Glendora",2020-07-11,115,528,21,NA
"Hacienda Heights",2020-07-11,115,496,12,NA
"Santa Monica",2020-07-11,115,492,10,NA
"Sherman Oaks",2020-07-11,115,492,13,NA
"West Adams",2020-07-11,115,487,7,NA
"West Whittier Los Nietos",2020-07-11,115,452,9,NA
"La Mirada",2020-07-11,115,441,13,NA
"Green Meadows",2020-07-11,115,439,12,NA
"University Park",2020-07-11,115,425,7,NA
"Monterey Park",2020-07-11,115,420,7,NA
"Lake Balboa",2020-07-11,115,419,12,NA
"Vermont Knolls",2020-07-11,115,416,9,NA
"Harbor Gateway",2020-07-11,115,411,14,NA
"Tarzana",2020-07-11,115,398,8,NA
"Woodland Hills",2020-07-11,115,390,7,NA
"East Hollywood",2020-07-11,115,386,4,NA
"Downtown",2020-07-11,115,385,11,NA
"Beverly Hills",2020-07-11,115,372,21,NA
"Monrovia",2020-07-11,115,370,4,NA
"Hyde Park",2020-07-11,115,369,12,NA
"South El Monte",2020-07-11,115,365,13,NA
"Walnut Park",2020-07-11,115,362,7,NA
"Rosemead",2020-07-11,115,355,12,NA
"Silver Lake",2020-07-11,115,351,3,NA
"Mission Hills",2020-07-11,115,344,9,NA
"Chatsworth",2020-07-11,115,342,7,NA
"Rowland Heights",2020-07-11,115,342,3,NA
"Glassell Park",2020-07-11,115,341,6,NA
"Palms",2020-07-11,115,338,4,NA
"Bassett",2020-07-11,115,335,9,NA
"Valinda",2020-07-11,115,335,7,NA
"Baldwin Hills",2020-07-11,115,326,5,NA
"Valley Village",2020-07-11,115,326,3,NA
"West Hollywood",2020-07-11,115,321,7,NA
"Lakeview Terrace",2020-07-11,115,313,3,NA
"Altadena",2020-07-11,115,306,4,NA
"San Gabriel",2020-07-11,115,305,8,NA
"Temple City",2020-07-11,115,299,7,NA
"Cerritos",2020-07-11,115,291,6,NA
"Harvard Heights",2020-07-11,115,290,5,NA
"Lennox",2020-07-11,115,288,10,NA
"Redondo Beach",2020-07-11,115,287,4,NA
"Little Bangladesh",2020-07-11,115,281,3,NA
"Lawndale",2020-07-11,115,279,3,NA
"San Jose Hills",2020-07-11,115,278,9,NA
"Valley Glen",2020-07-11,115,270,7,NA
"Little Armenia",2020-07-11,115,267,0,NA
"East Rancho Dominguez",2020-07-11,115,266,6,NA
"Commerce",2020-07-11,115,265,7,NA
"Encino",2020-07-11,115,264,2,NA
"West Hills",2020-07-11,115,264,5,NA
"Sunland",2020-07-11,115,258,7,NA
"West Los Angeles",2020-07-11,115,258,2,NA
"Harbor City",2020-07-11,115,256,12,NA
"Diamond Bar",2020-07-11,115,252,9,NA
"Duarte",2020-07-11,115,251,10,NA
"Santa Fe Springs",2020-07-11,115,251,7,NA
"Historic Filipinotown",2020-07-11,115,246,5,NA
"Culver City",2020-07-11,115,245,3,NA
"Hawaiian Gardens",2020-07-11,115,244,13,NA
"Mt Washington",2020-07-11,115,230,3,NA
"San Dimas",2020-07-11,115,225,6,NA
"Westchester",2020-07-11,115,223,1,NA
"Arcadia",2020-07-11,115,222,7,NA
"Azusa",2020-07-11,115,218,9,NA
"Tujunga",2020-07-11,115,209,3,NA
"West Carson",2020-07-11,115,200,4,NA
"Alsace",2020-07-11,115,197,2,NA
"Manhattan Beach",2020-07-11,115,197,3,NA
"West Puente Valley",2020-07-11,115,192,9,NA
"Covina",2020-07-11,115,190,4,NA
"Vermont Square",2020-07-11,115,189,3,NA
"Mid city",2020-07-11,115,186,2,NA
"South Pasadena",2020-07-11,115,183,4,NA
"Country Club Park",2020-07-11,115,178,4,NA
"La Verne",2020-07-11,115,177,4,NA
"Rancho Palos Verdes",2020-07-11,115,171,4,NA
"Del Rey",2020-07-11,115,169,3,NA
"Westwood",2020-07-11,115,167,3,NA
"Cloverdale Cochran",2020-07-11,115,165,1,NA
"Mar Vista",2020-07-11,115,163,5,NA
"Porter Ranch",2020-07-11,115,163,7,NA
"Hollywood Hills",2020-07-11,115,156,4,NA
"Claremont",2020-07-11,115,155,7,NA
"Northeast San Gabriel",2020-07-11,115,155,5,NA
"Crenshaw District",2020-07-11,115,154,1,NA
"Calabasas",2020-07-11,115,148,3,NA
"Brentwood",2020-07-11,115,146,2,NA
"Hancock Park",2020-07-11,115,145,0,NA
"Studio City",2020-07-11,115,143,1,NA
"Jefferson Park",2020-07-11,115,142,5,NA
"Carthay",2020-07-11,115,140,2,NA
"Leimert Park",2020-07-11,115,140,3,NA
"Covina Charter Oak ",2020-07-11,115,139,9,NA
"Elysian Valley",2020-07-11,115,138,5,NA
"Walnut",2020-07-11,115,136,2,NA
"Crestview",2020-07-11,115,130,1,NA
"Venice",2020-07-11,115,127,2,NA
"Adams Normandie",2020-07-11,115,126,3,NA
"Signal Hill",2020-07-11,115,126,4,NA
"Gramercy Place",2020-07-11,115,124,2,NA
"Hermosa Beach",2020-07-11,115,113,6,NA
"Lomita",2020-07-11,115,109,2,NA
"Victoria Park",2020-07-11,115,108,3,NA
"Atwater Village",2020-07-11,115,107,4,NA
"South San Gabriel",2020-07-11,115,103,0,NA
"Los Feliz",2020-07-11,115,100,3,NA
"Avocado Heights",2020-07-11,115,99,4,NA
"Echo Park",2020-07-11,115,96,1,NA
"Miracle Mile",2020-07-11,115,93,6,NA
"Athens Village",2020-07-11,115,90,1,NA
"La Canada Flintridge",2020-07-11,115,86,2,NA
"Pacific Palisades",2020-07-11,115,85,3,NA
"Lake Los Angeles",2020-07-11,115,83,4,NA
"Quartz Hill",2020-07-11,115,83,2,NA
"North Whittier",2020-07-11,115,82,4,NA
"El Camino Village",2020-07-11,115,81,1,NA
"Beverlywood",2020-07-11,115,80,2,NA
"Stevenson Ranch",2020-07-11,115,79,2,NA
"View Park Windsor Hills",2020-07-11,115,78,1,NA
"Thai Town",2020-07-11,115,77,1,NA
"Agoura Hills",2020-07-11,115,73,0,NA
"St Elmo Village",2020-07-11,115,73,0,NA
"El Segundo",2020-07-11,115,72,0,NA
"La Rambla",2020-07-11,115,70,0,NA
"La Crescenta Montrose",2020-07-11,115,68,1,NA
"Sun Village",2020-07-11,115,67,3,NA
"Century City",2020-07-11,115,66,3,NA
"Longwood",2020-07-11,115,65,3,NA
"Playa Vista",2020-07-11,115,65,2,NA
"Santa Monica Mountains",2020-07-11,115,64,3,NA
"Beverly Crest",2020-07-11,115,63,0,NA
"Manchester Square",2020-07-11,115,63,0,NA
"Malibu",2020-07-11,115,61,1,NA
"Palos Verdes Estates",2020-07-11,115,60,0,NA
"South Carthay",2020-07-11,115,60,0,NA
"Cadillac Corning",2020-07-11,115,59,3,NA
"Wellington Square",2020-07-11,115,56,0,NA
"Wiseburn",2020-07-11,115,54,1,NA
"Duarte",2020-07-11,115,53,1,NA
"Bel Air",2020-07-11,115,52,1,NA
"Canyon Country",2020-07-11,115,52,0,NA
"Chinatown",2020-07-11,115,49,1,NA
"Park La Brea",2020-07-11,115,49,2,NA
"Monrovia",2020-07-11,115,46,1,NA
"Exposition",2020-07-11,115,44,2,NA
"Toluca Lake",2020-07-11,115,44,2,NA
"Rosewood West Rancho Dominguez",2020-07-11,115,43,0,NA
"Sierra Madre",2020-07-11,115,43,1,NA
"Elysian Park",2020-07-11,115,42,2,NA
"East Whittier",2020-07-11,115,41,0,NA
"Lafayette Square",2020-07-11,115,41,1,NA
"Little Tokyo",2020-07-11,115,41,0,NA
"Reseda Ranch",2020-07-11,115,41,0,NA
"Rancho Dominguez",2020-07-11,115,40,3,NA
"Rancho Park",2020-07-11,115,40,1,NA
"Cheviot Hills",2020-07-11,115,39,1,NA
"Littlerock Pearblossom",2020-07-11,115,39,0,NA
"Ladera Heights",2020-07-11,115,38,2,NA
"Whittier",2020-07-11,115,37,1,NA
"Del Aire",2020-07-11,115,36,1,NA
"Arcadia",2020-07-11,115,35,2,NA
"Acton",2020-07-11,115,34,1,NA
"Marinadel Rey",2020-07-11,115,34,3,NA
"Val Verde",2020-07-11,115,34,0,NA
"Littlerock",2020-07-11,115,33,1,NA
"San Marino",2020-07-11,115,33,0,NA
"Rolling Hills Estates",2020-07-11,115,30,1,NA
"University Hills",2020-07-11,115,30,0,NA
"Angelino Heights",2020-07-11,115,29,1,NA
"Irwindale",2020-07-11,115,28,2,NA
"West LA",2020-07-11,115,28,2,NA
"Shadow Hills",2020-07-11,115,26,2,NA
"South El Monte",2020-07-11,115,26,1,NA
"White Fence Farms",2020-07-11,115,24,0,NA
"Reynier Village",2020-07-11,115,23,0,NA
"Marina Peninsula",2020-07-11,115,21,1,NA
"View Heights",2020-07-11,115,21,1,NA
"East Pasadena",2020-07-11,115,19,6,NA
"La Habra Heights",2020-07-11,115,19,0,NA
"Sunrise Village",2020-07-11,115,19,0,NA
"Valencia",2020-07-11,115,19,3,NA
"Faircrest Heights",2020-07-11,115,18,0,NA
"Industry",2020-07-11,115,16,0,NA
"Regent Square",2020-07-11,115,16,0,NA
"Agua Dulce",2020-07-11,115,15,0,NA
"Leona Valley",2020-07-11,115,14,0,NA
"La Verne",2020-07-11,115,14,0,NA
"Vernon",2020-07-11,115,14,1,NA
"West Rancho Dominguez",2020-07-11,115,14,0,NA
"Westlake Village",2020-07-11,115,13,2,NA
"Palisades Highlands",2020-07-11,115,12,1,NA
"Toluca Terrace",2020-07-11,115,12,0,NA
"Playa Del Rey",2020-07-11,115,11,0,NA
"Rosewood",2020-07-11,115,11,0,NA
"Harbor Pines",2020-07-11,115,10,0,NA
"Kagel Lopez Canyons",2020-07-11,115,10,0,NA
"Pearblossom Llano",2020-07-11,115,10,1,NA
"Desert View Highlands",2020-07-11,115,9,0,NA
"Lake Manor",2020-07-11,115,9,0,NA
"North Lancaster",2020-07-11,115,8,1,NA
"Rosewood East Gardena",2020-07-11,115,8,0,NA
"Southeast Antelope Valley",2020-07-11,115,8,1,NA
"Twin Lakes Oat Mountain",2020-07-11,115,8,0,NA
"Pomona",2020-07-11,115,8,1,NA
"Bradbury",2020-07-11,115,7,0,NA
"Palmdale",2020-07-11,115,7,0,NA
"San Pasqual",2020-07-11,115,6,1,NA
"Santa Catalina Island",2020-07-11,115,6,2,NA
"Toluca Woods",2020-07-11,115,6,0,NA
"Anaverde",2020-07-11,115,5,0,NA
"Avalon",2020-07-11,115,5,0,NA
"Elizabeth Lake",2020-07-11,115,5,0,NA
"Hidden Hills",2020-07-11,115,5,0,NA
"Mandeville Canyon",2020-07-11,115,4,0,NA
"Glendora",2020-07-11,115,4,0,NA
"Westhills",2020-07-11,115,4,0,NA
"Del Sur",2020-07-11,115,3,0,NA
"Newhall",2020-07-11,115,3,0,NA
"Rolling Hills",2020-07-11,115,3,0,NA
"Roosevelt",2020-07-11,115,3,0,NA
"Angeles National Forest",2020-07-11,115,3,0,NA
"Bradbury",2020-07-11,115,3,0,NA
"Claremont",2020-07-11,115,3,0,NA
"West Antelope Valley",2020-07-11,115,3,0,NA
"Angeles National Forest",2020-07-11,115,2,0,NA
"Littlerock Juniper Hills",2020-07-11,115,2,0,NA
"Llano",2020-07-11,115,2,0,NA
"Cerritos",2020-07-11,115,2,1,NA
"El Monte",2020-07-11,115,2,0,NA
"Westfield Academy Hills",2020-07-11,115,2,0,NA
"Bouquet Canyon",2020-07-11,115,1,0,NA
"Brookside",2020-07-11,115,1,0,NA
"Hi Vista",2020-07-11,115,1,0,NA
"Lake Hughes",2020-07-11,115,1,0,NA
"Padua Hills",2020-07-11,115,1,0,NA
"Palos Verdes Peninsula",2020-07-11,115,1,0,NA
"Sand Canyon",2020-07-11,115,1,0,NA
"South Antelope Valley",2020-07-11,115,1,0,NA
"Sycamore Square",2020-07-11,115,1,0,NA
"Del Rey",2020-07-11,115,1,0,NA
"Athens",2020-07-11,115,0,0,NA
"East Covina",2020-07-11,115,0,0,NA
"East Lancaster",2020-07-11,115,0,0,NA
"Florence",2020-07-11,115,0,0,NA
"Other",2020-07-11,115,0,0,NA
"Pico",2020-07-11,115,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-07-11,115,0,0,NA
"Santa Claritaand Stevenson Ranch",2020-07-11,115,0,0,NA
"Saugus Canyon Country",2020-07-11,115,0,0,NA
"La Habra Heights",2020-07-11,115,0,0,NA
"Whittier Narrows",2020-07-11,115,0,0,NA
"date",2020-07-11,115,NA,NA,NA
"Long Beach",2020-07-12,116,5388,0,NA
"East Los Angeles",2020-07-12,116,3163,74,NA
"South Gate",2020-07-12,116,2271,77,NA
"Boyle Heights",2020-07-12,116,2245,72,NA
"Downey",2020-07-12,116,2202,62,NA
"Pomona",2020-07-12,116,2138,77,NA
"El Monte",2020-07-12,116,2095,73,NA
"Compton",2020-07-12,116,1937,63,NA
"Castaic",2020-07-12,116,1819,2,NA
"Glendale",2020-07-12,116,1734,33,NA
"Lynwood",2020-07-12,116,1729,51,NA
"Florence Firestone",2020-07-12,116,1714,42,NA
"Palmdale",2020-07-12,116,1678,54,NA
"Vernon Central",2020-07-12,116,1653,42,NA
"Sylmar",2020-07-12,116,1593,45,NA
"North Hollywood",2020-07-12,116,1582,43,NA
"Wholesale District",2020-07-12,116,1573,7,NA
"Pacoima",2020-07-12,116,1572,21,NA
"Westlake",2020-07-12,116,1531,21,NA
"Pasadena",2020-07-12,116,1517,47,NA
"Huntington Park",2020-07-12,116,1505,30,NA
"Lancaster",2020-07-12,116,1455,29,NA
"Van Nuys",2020-07-12,116,1443,27,NA
"West Covina",2020-07-12,116,1442,63,NA
"Panorama City",2020-07-12,116,1409,19,NA
"San Pedro",2020-07-12,116,1325,15,NA
"Inglewood",2020-07-12,116,1305,36,NA
"Baldwin Park",2020-07-12,116,1301,47,NA
"Pico Rivera",2020-07-12,116,1274,40,NA
"Bellflower",2020-07-12,116,1205,32,NA
"Central",2020-07-12,116,1202,22,NA
"West Vernon",2020-07-12,116,1189,16,NA
"Montebello",2020-07-12,116,1182,37,NA
"Paramount",2020-07-12,116,1176,45,NA
"Florence Firestone",2020-07-12,116,1171,24,NA
"Reseda",2020-07-12,116,1156,13,NA
"Pico Union",2020-07-12,116,1107,23,NA
"South Park",2020-07-12,116,1085,27,NA
"Melrose",2020-07-12,116,1063,22,NA
"Vermont Vista",2020-07-12,116,977,16,NA
"Bell Gardens",2020-07-12,116,945,18,NA
"Hawthorne",2020-07-12,116,940,20,NA
"Canoga Park",2020-07-12,116,921,10,NA
"Watts",2020-07-12,116,917,17,NA
"North Hills",2020-07-12,116,909,10,NA
"Carson",2020-07-12,116,860,20,NA
"Wilmington",2020-07-12,116,807,35,NA
"Bell",2020-07-12,116,804,14,NA
"Century Palms Cove",2020-07-12,116,795,17,NA
"Harvard Park",2020-07-12,116,780,20,NA
"South Whittier",2020-07-12,116,777,29,NA
"Willowbrook",2020-07-12,116,754,17,NA
"Maywood",2020-07-12,116,741,19,NA
"Torrance",2020-07-12,116,739,13,NA
"Burbank",2020-07-12,116,713,14,NA
"Northridge",2020-07-12,116,713,13,NA
"Athens Westmont",2020-07-12,116,710,20,NA
"Sun Valley",2020-07-12,116,689,18,NA
"Temple Beaudry",2020-07-12,116,678,15,NA
"La Puente",2020-07-12,116,673,28,NA
"Azusa",2020-07-12,116,668,31,NA
"Covina",2020-07-12,116,643,33,NA
"Gardena",2020-07-12,116,641,17,NA
"Arleta",2020-07-12,116,634,25,NA
"Exposition Park",2020-07-12,116,633,20,NA
"Lakewood",2020-07-12,116,629,27,NA
"Lincoln Heights",2020-07-12,116,622,16,NA
"Granada Hills",2020-07-12,116,611,11,NA
"Hollywood",2020-07-12,116,606,23,NA
"Alhambra",2020-07-12,116,603,13,NA
"Winnetka",2020-07-12,116,600,13,NA
"Koreatown",2020-07-12,116,590,14,NA
"Cudahy",2020-07-12,116,577,11,NA
"Wilshire Center",2020-07-12,116,576,10,NA
"El Sereno",2020-07-12,116,567,17,NA
"Highland Park",2020-07-12,116,561,16,NA
"Glendora",2020-07-12,116,548,20,NA
"Hacienda Heights",2020-07-12,116,519,23,NA
"Sherman Oaks",2020-07-12,116,503,11,NA
"Santa Monica",2020-07-12,116,502,10,NA
"West Adams",2020-07-12,116,499,12,NA
"La Mirada",2020-07-12,116,455,14,NA
"West Whittier Los Nietos",2020-07-12,116,454,2,NA
"Green Meadows",2020-07-12,116,446,7,NA
"Monterey Park",2020-07-12,116,432,12,NA
"University Park",2020-07-12,116,432,7,NA
"Lake Balboa",2020-07-12,116,425,6,NA
"Harbor Gateway",2020-07-12,116,423,12,NA
"Vermont Knolls",2020-07-12,116,421,5,NA
"Woodland Hills",2020-07-12,116,404,14,NA
"Tarzana",2020-07-12,116,400,2,NA
"Downtown",2020-07-12,116,394,9,NA
"East Hollywood",2020-07-12,116,391,5,NA
"Beverly Hills",2020-07-12,116,389,17,NA
"Hyde Park",2020-07-12,116,382,13,NA
"Monrovia",2020-07-12,116,381,11,NA
"South El Monte",2020-07-12,116,377,12,NA
"Walnut Park",2020-07-12,116,376,14,NA
"Rosemead",2020-07-12,116,367,12,NA
"Silver Lake",2020-07-12,116,358,7,NA
"Valinda",2020-07-12,116,357,22,NA
"Chatsworth",2020-07-12,116,353,11,NA
"Mission Hills",2020-07-12,116,351,7,NA
"Rowland Heights",2020-07-12,116,350,8,NA
"Glassell Park",2020-07-12,116,347,6,NA
"Bassett",2020-07-12,116,345,10,NA
"Palms",2020-07-12,116,339,1,NA
"West Hollywood",2020-07-12,116,334,13,NA
"Baldwin Hills",2020-07-12,116,331,5,NA
"Valley Village",2020-07-12,116,328,2,NA
"Lakeview Terrace",2020-07-12,116,316,3,NA
"Altadena",2020-07-12,116,309,3,NA
"San Gabriel",2020-07-12,116,309,4,NA
"Temple City",2020-07-12,116,308,9,NA
"Cerritos",2020-07-12,116,300,9,NA
"Harvard Heights",2020-07-12,116,298,8,NA
"Redondo Beach",2020-07-12,116,295,8,NA
"Lennox",2020-07-12,116,293,5,NA
"San Jose Hills",2020-07-12,116,289,11,NA
"Lawndale",2020-07-12,116,288,9,NA
"Little Bangladesh",2020-07-12,116,285,4,NA
"Valley Glen",2020-07-12,116,276,6,NA
"East Rancho Dominguez",2020-07-12,116,274,8,NA
"Commerce",2020-07-12,116,270,5,NA
"Encino",2020-07-12,116,269,5,NA
"Harbor City",2020-07-12,116,269,13,NA
"Little Armenia",2020-07-12,116,268,1,NA
"West Hills",2020-07-12,116,265,1,NA
"West Los Angeles",2020-07-12,116,265,7,NA
"Diamond Bar",2020-07-12,116,263,11,NA
"Sunland",2020-07-12,116,262,4,NA
"Santa Fe Springs",2020-07-12,116,257,6,NA
"Duarte",2020-07-12,116,252,1,NA
"Historic Filipinotown",2020-07-12,116,248,2,NA
"Culver City",2020-07-12,116,247,2,NA
"Hawaiian Gardens",2020-07-12,116,245,1,NA
"San Dimas",2020-07-12,116,238,13,NA
"Mt Washington",2020-07-12,116,233,3,NA
"Arcadia",2020-07-12,116,230,8,NA
"Westchester",2020-07-12,116,227,4,NA
"Azusa",2020-07-12,116,224,6,NA
"Tujunga",2020-07-12,116,213,4,NA
"West Carson",2020-07-12,116,203,3,NA
"Covina",2020-07-12,116,201,11,NA
"Manhattan Beach",2020-07-12,116,200,3,NA
"Alsace",2020-07-12,116,199,2,NA
"West Puente Valley",2020-07-12,116,199,7,NA
"Vermont Square",2020-07-12,116,190,1,NA
"Mid city",2020-07-12,116,187,1,NA
"South Pasadena",2020-07-12,116,185,2,NA
"Country Club Park",2020-07-12,116,181,3,NA
"La Verne",2020-07-12,116,180,3,NA
"Del Rey",2020-07-12,116,176,7,NA
"Rancho Palos Verdes",2020-07-12,116,174,3,NA
"Westwood",2020-07-12,116,174,7,NA
"Cloverdale Cochran",2020-07-12,116,173,8,NA
"Porter Ranch",2020-07-12,116,170,7,NA
"Mar Vista",2020-07-12,116,169,6,NA
"Claremont",2020-07-12,116,164,9,NA
"Hollywood Hills",2020-07-12,116,160,4,NA
"Northeast San Gabriel",2020-07-12,116,159,4,NA
"Crenshaw District",2020-07-12,116,157,3,NA
"Calabasas",2020-07-12,116,151,3,NA
"Brentwood",2020-07-12,116,149,3,NA
"Covina Charter Oak ",2020-07-12,116,149,10,NA
"Jefferson Park",2020-07-12,116,148,6,NA
"Hancock Park",2020-07-12,116,146,1,NA
"Studio City",2020-07-12,116,146,3,NA
"Leimert Park",2020-07-12,116,144,4,NA
"Carthay",2020-07-12,116,142,2,NA
"Elysian Valley",2020-07-12,116,141,3,NA
"Walnut",2020-07-12,116,141,5,NA
"Crestview",2020-07-12,116,131,1,NA
"Signal Hill",2020-07-12,116,129,3,NA
"Venice",2020-07-12,116,128,1,NA
"Adams Normandie",2020-07-12,116,127,1,NA
"Gramercy Place",2020-07-12,116,125,1,NA
"Hermosa Beach",2020-07-12,116,117,4,NA
"Atwater Village",2020-07-12,116,114,7,NA
"Lomita",2020-07-12,116,111,2,NA
"Victoria Park",2020-07-12,116,108,0,NA
"South San Gabriel",2020-07-12,116,105,2,NA
"Los Feliz",2020-07-12,116,102,2,NA
"Avocado Heights",2020-07-12,116,101,2,NA
"Echo Park",2020-07-12,116,97,1,NA
"Athens Village",2020-07-12,116,94,4,NA
"Miracle Mile",2020-07-12,116,94,1,NA
"Lake Los Angeles",2020-07-12,116,89,6,NA
"La Canada Flintridge",2020-07-12,116,88,2,NA
"North Whittier",2020-07-12,116,88,6,NA
"Pacific Palisades",2020-07-12,116,85,0,NA
"Quartz Hill",2020-07-12,116,85,2,NA
"El Camino Village",2020-07-12,116,83,2,NA
"View Park Windsor Hills",2020-07-12,116,82,4,NA
"Beverlywood",2020-07-12,116,81,1,NA
"Stevenson Ranch",2020-07-12,116,80,1,NA
"Thai Town",2020-07-12,116,78,1,NA
"El Segundo",2020-07-12,116,75,3,NA
"Agoura Hills",2020-07-12,116,74,1,NA
"St Elmo Village",2020-07-12,116,73,0,NA
"La Crescenta Montrose",2020-07-12,116,70,2,NA
"La Rambla",2020-07-12,116,70,0,NA
"Century City",2020-07-12,116,69,3,NA
"Sun Village",2020-07-12,116,68,1,NA
"Manchester Square",2020-07-12,116,67,4,NA
"Longwood",2020-07-12,116,66,1,NA
"Playa Vista",2020-07-12,116,65,0,NA
"Santa Monica Mountains",2020-07-12,116,64,0,NA
"Beverly Crest",2020-07-12,116,63,0,NA
"Malibu",2020-07-12,116,62,1,NA
"South Carthay",2020-07-12,116,61,1,NA
"Cadillac Corning",2020-07-12,116,60,1,NA
"Palos Verdes Estates",2020-07-12,116,60,0,NA
"Wellington Square",2020-07-12,116,57,1,NA
"Wiseburn",2020-07-12,116,56,2,NA
"Canyon Country",2020-07-12,116,54,2,NA
"Duarte",2020-07-12,116,54,1,NA
"Bel Air",2020-07-12,116,52,0,NA
"Park La Brea",2020-07-12,116,51,2,NA
"Chinatown",2020-07-12,116,50,1,NA
"Monrovia",2020-07-12,116,47,1,NA
"East Whittier",2020-07-12,116,46,5,NA
"Exposition",2020-07-12,116,45,1,NA
"Rosewood West Rancho Dominguez",2020-07-12,116,45,2,NA
"Toluca Lake",2020-07-12,116,45,1,NA
"Elysian Park",2020-07-12,116,43,1,NA
"Sierra Madre",2020-07-12,116,43,0,NA
"Ladera Heights",2020-07-12,116,42,4,NA
"Little Tokyo",2020-07-12,116,42,1,NA
"Littlerock Pearblossom",2020-07-12,116,42,3,NA
"Lafayette Square",2020-07-12,116,41,0,NA
"Reseda Ranch",2020-07-12,116,41,0,NA
"Cheviot Hills",2020-07-12,116,40,1,NA
"Rancho Dominguez",2020-07-12,116,40,0,NA
"Rancho Park",2020-07-12,116,40,0,NA
"Whittier",2020-07-12,116,40,3,NA
"Arcadia",2020-07-12,116,39,4,NA
"Del Aire",2020-07-12,116,37,1,NA
"Acton",2020-07-12,116,34,0,NA
"Marinadel Rey",2020-07-12,116,34,0,NA
"San Marino",2020-07-12,116,34,1,NA
"Val Verde",2020-07-12,116,34,0,NA
"Littlerock",2020-07-12,116,33,0,NA
"University Hills",2020-07-12,116,31,1,NA
"Angelino Heights",2020-07-12,116,30,1,NA
"Irwindale",2020-07-12,116,30,2,NA
"Rolling Hills Estates",2020-07-12,116,30,0,NA
"West LA",2020-07-12,116,29,1,NA
"South El Monte",2020-07-12,116,27,1,NA
"Shadow Hills",2020-07-12,116,26,0,NA
"White Fence Farms",2020-07-12,116,24,0,NA
"Reynier Village",2020-07-12,116,23,0,NA
"Valencia",2020-07-12,116,22,3,NA
"Marina Peninsula",2020-07-12,116,21,0,NA
"View Heights",2020-07-12,116,21,0,NA
"East Pasadena",2020-07-12,116,19,0,NA
"La Habra Heights",2020-07-12,116,19,0,NA
"Sunrise Village",2020-07-12,116,19,0,NA
"Faircrest Heights",2020-07-12,116,18,0,NA
"Industry",2020-07-12,116,16,0,NA
"Regent Square",2020-07-12,116,16,0,NA
"Agua Dulce",2020-07-12,116,15,0,NA
"West Rancho Dominguez",2020-07-12,116,15,1,NA
"Leona Valley",2020-07-12,116,14,0,NA
"Palisades Highlands",2020-07-12,116,14,2,NA
"La Verne",2020-07-12,116,14,0,NA
"Vernon",2020-07-12,116,14,0,NA
"Westlake Village",2020-07-12,116,14,1,NA
"Playa Del Rey",2020-07-12,116,13,2,NA
"Toluca Terrace",2020-07-12,116,12,0,NA
"Pearblossom Llano",2020-07-12,116,11,1,NA
"Rosewood",2020-07-12,116,11,0,NA
"Harbor Pines",2020-07-12,116,10,0,NA
"Kagel Lopez Canyons",2020-07-12,116,10,0,NA
"Lake Manor",2020-07-12,116,10,1,NA
"Desert View Highlands",2020-07-12,116,9,0,NA
"North Lancaster",2020-07-12,116,8,0,NA
"Rosewood East Gardena",2020-07-12,116,8,0,NA
"Southeast Antelope Valley",2020-07-12,116,8,0,NA
"Twin Lakes Oat Mountain",2020-07-12,116,8,0,NA
"Pomona",2020-07-12,116,8,0,NA
"Bradbury",2020-07-12,116,7,0,NA
"Toluca Woods",2020-07-12,116,7,1,NA
"Palmdale",2020-07-12,116,7,0,NA
"San Pasqual",2020-07-12,116,6,0,NA
"Santa Catalina Island",2020-07-12,116,6,0,NA
